,Label,Checkpoint,OriginalLoss,AblatedLoss,AblationIncrease
362,L5N605,10,5.92763952255249,5.9280916118621825,0.0004520893096922052
363,L5N524,10,5.92763952255249,5.927564716339111,-7.480621337929705e-05
364,L5N1822,10,5.92763952255249,5.927267904281616,-0.0003716182708739524
365,L4N1148,10,5.92763952255249,5.928818855285645,0.0011793327331544035
366,L4N1974,10,5.92763952255249,5.928645324707031,0.0010058021545411577
367,L4N683,10,5.92763952255249,5.927953233718872,0.0003137111663820136
368,L5N803,10,5.92763952255249,5.927720575332642,8.105278015158035e-05
369,L5N791,10,5.92763952255249,5.927647113800049,7.591247558558223e-06
370,L4N1247,10,5.92763952255249,5.928214864730835,0.0005753421783447621
371,L5N1535,10,5.92763952255249,5.927972059249878,0.0003325366973880861
372,L5N947,10,5.92763952255249,5.92862795829773,0.0009884357452394354
373,L5N1806,10,5.92763952255249,5.927697925567627,5.840301513693191e-05
374,L4N209,10,5.92763952255249,5.928347578048706,0.000708055496215998
375,L5N502,10,5.92763952255249,5.927758722305298,0.00011919975280783035
376,L5N884,10,5.92763952255249,5.928486776351929,0.0008472537994386187
377,L3N1617,10,5.92763952255249,5.928552408218383,0.0009128856658930928
378,L4N953,10,5.92763952255249,5.927417011260986,-0.00022251129150419047
379,L3N1957,10,5.92763952255249,5.928107357025146,0.0004678344726558592
380,L4N1391,10,5.92763952255249,5.927416038513184,-0.00022348403930649852
381,L5N1625,10,5.92763952255249,5.927854890823364,0.0002153682708740945
382,L3N687,10,5.92763952255249,5.927951869964599,0.0003123474121089487
383,L4N217,10,5.92763952255249,5.927320795059204,-0.0003187274932860973
384,L4N360,10,5.92763952255249,5.927813730239868,0.00017420768737785863
385,L3N1327,10,5.92763952255249,5.9283007049560545,0.0006611824035642755
386,L3N1317,10,5.92763952255249,5.9292604446411135,0.001620922088623189
387,L5N1687,10,5.92763952255249,5.9277800273895265,0.00014050483703620387
388,L5N1839,10,5.92763952255249,5.927885398864746,0.0002458763122561436
389,L5N1406,10,5.92763952255249,5.927688035964966,4.851341247569252e-05
390,L4N1664,10,5.92763952255249,5.929677696228027,0.002038173675536825
391,L4N1570,10,5.92763952255249,5.928702306747437,0.0010627841949464312
392,L5N1298,10,5.92763952255249,5.927844858169555,0.0002053356170650389
393,L5N2038,10,5.92763952255249,5.928338165283203,0.0006986427307129617
394,L4N1183,10,5.92763952255249,5.927792272567749,0.000152750015258718
395,L5N1208,10,5.92763952255249,5.9273512649536135,-0.00028825759887673996
396,L3N1046,10,5.92763952255249,5.927602100372314,-3.742218017599441e-05
397,L4N1213,10,5.92763952255249,5.927709836959838,7.031440734817096e-05
398,L4N1975,10,5.92763952255249,5.928355808258057,0.0007162857055664773
399,L4N1834,10,5.92763952255249,5.9285243892669675,0.0008848667144771838
400,L4N1654,10,5.92763952255249,5.928102598190308,0.00046307563781766703
401,L3N490,10,5.92763952255249,5.928361129760742,0.0007216072082520952
402,L5N11,10,5.92763952255249,5.927633008956909,-6.513595581125742e-06
403,L4N644,10,5.92763952255249,5.928460283279419,0.0008207607269286044
404,L5N170,10,5.92763952255249,5.928424272537232,0.0007847499847413175
405,L5N32,10,5.92763952255249,5.9275881290435795,-5.139350891081307e-05
406,L3N1998,10,5.92763952255249,5.92787766456604,0.00023814201354976916
407,L4N1373,10,5.92763952255249,5.927707147598267,6.76250457765093e-05
408,L5N38,10,5.92763952255249,5.928365573883057,0.0007260513305666905
409,L4N1372,10,5.92763952255249,5.928643341064453,0.0010038185119629617
410,L4N1682,10,5.92763952255249,5.927761783599854,0.00012226104736345889
411,L4N1534,10,5.92763952255249,5.928593654632568,0.0009541320800776631
412,L4N1400,10,5.92763952255249,5.928087043762207,0.0004475212097165837
413,L4N326,10,5.92763952255249,5.927638635635376,-8.869171139735954e-07
414,L5N1762,10,5.92763952255249,5.928153247833252,0.0005137252807614345
415,L5N1153,10,5.92763952255249,5.928361577987671,0.0007220554351805575
416,L5N1501,10,5.92763952255249,5.927829837799072,0.00019031524658164045
417,L5N1170,10,5.92763952255249,5.92837155342102,0.0007320308685301313
418,L3N1249,10,5.92763952255249,5.928612613677979,0.000973091125488601
419,L5N362,10,5.92763952255249,5.927541837692261,-9.768486022920797e-05
420,L5N1217,10,5.92763952255249,5.92784236907959,0.000202846527099787
421,L4N1331,10,5.92763952255249,5.927876653671265,0.00023713111877476933
422,L5N1131,10,5.92763952255249,5.927455682754516,-0.00018383979797409467
423,L4N196,10,5.92763952255249,5.927715768814087,7.624626159685732e-05
424,L3N234,10,5.92763952255249,5.927550773620606,-8.874893188437483e-05
425,L5N1020,10,5.92763952255249,5.927190628051758,-0.0004488945007325995
426,L5N39,10,5.92763952255249,5.927508707046509,-0.00013081550598137426
427,L5N1023,10,5.92763952255249,5.928252172470093,0.0006126499176026812
428,L5N858,10,5.92763952255249,5.9286542320251465,0.00101470947265625
429,L3N1861,10,5.92763952255249,5.929242897033691,0.0016033744812009587
430,L4N1691,10,5.92763952255249,5.927847566604615,0.0002080440521243787
431,L4N972,10,5.92763952255249,5.927519636154175,-0.00011988639831539416
432,L5N1397,10,5.92763952255249,5.92732307434082,-0.0003164482116702061
433,L3N396,10,5.92763952255249,5.930888357162476,0.003248834609985707
434,L4N1126,10,5.92763952255249,5.928483982086181,0.0008444595336909444
435,L3N752,10,5.92763952255249,5.929410715103149,0.0017711925506587178
436,L5N1644,10,5.92763952255249,5.928991508483887,0.0013519859313966265
437,L3N835,10,5.92763952255249,5.928711166381836,0.0010716438293458808
438,L5N1749,10,5.92763952255249,5.927607173919678,-3.2348632812428946e-05
439,L4N988,10,5.92763952255249,5.928356142044067,0.0007166194915768642
440,L4N835,10,5.92763952255249,5.928259153366088,0.000619630813598171
441,L5N1121,10,5.92763952255249,5.925531253814698,-0.0021082687377926845
442,L3N1455,10,5.92763952255249,5.927579698562622,-5.982398986859039e-05
443,L4N956,10,5.92763952255249,5.927512264251709,-0.0001272583007816408
444,L3N1355,10,5.92763952255249,5.927303476333618,-0.0003360462188721769
445,L5N138,10,5.92763952255249,5.927578744888305,-6.077766418499664e-05
446,L5N1123,10,5.92763952255249,5.927932624816894,0.00029310226440415477
447,L5N536,10,5.92763952255249,5.927546033859253,-9.348869323755338e-05
448,L5N1697,10,5.92763952255249,5.928449563980102,0.0008100414276119849
449,L4N712,10,5.92763952255249,5.92744571685791,-0.00019380569457982944
450,L5N1253,10,5.92763952255249,5.927579278945923,-6.024360656731176e-05
451,L5N80,10,5.92763952255249,5.9280430126190184,0.0004034900665281782
452,L4N1270,10,5.92763952255249,5.928813610076904,0.001174087524414169
453,L5N650,10,5.92763952255249,5.927506647109985,-0.00013287544250495387
454,L5N842,10,5.92763952255249,5.927602481842041,-3.704071044907664e-05
455,L5N453,10,5.92763952255249,5.928659734725952,0.0010202121734614877
456,L3N489,10,5.92763952255249,5.928155269622803,0.0005157470703123224
457,L3N993,10,5.92763952255249,5.928386545181274,0.0007470226287837889
458,L3N669,20,3.173376588821411,3.1861795568466187,0.01280296802520775
459,L5N395,20,3.173376588821411,3.2278753328323364,0.05449874401092547
460,L5N1655,20,3.173376588821411,3.1741729831695555,0.0007963943481446023
461,L4N1276,20,3.173376588821411,3.177281403541565,0.003904814720153915
462,L5N444,20,3.173376588821411,3.1754119110107424,0.0020353221893314455
463,L5N1599,20,3.173376588821411,3.174287338256836,0.0009107494354250179
464,L4N45,20,3.173376588821411,3.1758205842971803,0.002443995475769345
465,L5N1712,20,3.173376588821411,3.173492784500122,0.00011619567871123948
466,L5N1336,20,3.173376588821411,3.1745775175094604,0.0012009286880494408
467,L5N389,20,3.173376588821411,3.1776289558410644,0.00425236701965348
468,L5N1225,20,3.173376588821411,3.1747290229797365,0.0013524341583255328
469,L5N592,20,3.173376588821411,3.1732506370544433,-0.00012595176696761357
470,L3N1542,20,3.173376588821411,3.175010051727295,0.0016334629058838424
471,L5N1272,20,3.173376588821411,3.175174746513367,0.001798157691955904
472,L5N1638,20,3.173376588821411,3.1732428598403932,-0.00013372898101771113
473,L5N1331,20,3.173376588821411,3.174414134025574,0.0010375452041628819
474,L5N725,20,3.173376588821411,3.1740909385681153,0.000714349746704368
475,L4N1271,20,3.173376588821411,3.174224066734314,0.0008474779129028498
476,L4N482,20,3.173376588821411,3.1798713302612303,0.006494741439819318
477,L4N1601,20,3.173376588821411,3.174031362533569,0.0006547737121582742
478,L4N768,20,3.173376588821411,3.1739154291152953,0.0005388402938844017
479,L5N432,20,3.173376588821411,3.174558610916138,0.0011820220947269533
