Checkpoint,Trigram,Original Loss,Ablated Loss,Direct Effect Loss,Indirect Effect Loss
0, ein Opfer,11.477392196655273,11.477605819702148,11.477665901184082,11.477334022521973
0, eine Empfe,11.884352684020996,11.887174606323242,11.886323928833008,11.885205268859863
0, entzogen,10.797821998596191,10.800280570983887,10.798287391662598,10.799817085266113
0, erachtet,11.819636344909668,11.821109771728516,11.819948196411133,11.820796012878418
0, erheben,10.459455490112305,10.45792007446289,10.458222389221191,10.45915412902832
0, erwartet,11.686223030090332,11.687312126159668,11.685708045959473,11.687828063964844
0, erzeugen,11.60027027130127,11.603277206420898,11.601505279541016,11.602046012878418
0, es statt,10.809322357177734,10.808032035827637,10.808442115783691,10.808913230895996
0, extrem frucht,11.595712661743164,11.591532707214355,11.596869468688965,11.590373039245605
0, gefundenen,11.453866958618164,11.45295238494873,11.453361511230469,11.453457832336426
0, gehandelt,11.050070762634277,11.059476852416992,11.052717208862305,11.056828498840332
0, geltende,10.62075424194336,10.619778633117676,10.619102478027344,10.62143325805664
0, gemordet,11.046244621276855,11.044572830200195,11.043144226074219,11.047672271728516
0, gesonderte,10.045327186584473,10.046812057495117,10.046134948730469,10.046004295349121
0, gewartet,11.182453155517578,11.18308162689209,11.182656288146973,11.182880401611328
0, gezogen,10.807901382446289,10.809675216674805,10.808134078979492,10.809440612792969
0, habe heute,11.45334243774414,11.45339298248291,11.453405380249023,11.453330039978027
0, hier heute,11.519546508789062,11.519404411315918,11.519413948059082,11.519537925720215
0, hinwe,11.17246150970459,11.175881385803223,11.173476219177246,11.174867630004883
0, im Vertrag,11.632682800292969,11.631817817687988,11.631815910339355,11.632682800292969
0, im Zeichen,11.171422958374023,11.170246124267578,11.172147750854492,11.169522285461426
0, innergeme,11.539931297302246,11.550296783447266,11.54384994506836,11.546379089355469
0, ist heute,11.443381309509277,11.443683624267578,11.443730354309082,11.443334579467773
0, ländliche,10.731549263000488,10.732131004333496,10.73183536529541,10.731842994689941
0, mich deshal,10.809124946594238,10.803471565246582,10.807973861694336,10.804622650146484
0, mit Heraus,11.30265998840332,11.304369926452637,11.30179500579834,11.3052339553833
0, nachzuden,9.96818733215332,9.966132164001465,9.967222213745117,9.967098236083984
0, nannte,10.407995223999023,10.414052963256836,10.409193992614746,10.41285514831543
0, nicht statt,10.836568832397461,10.835049629211426,10.835576057434082,10.836041450500488
0, oft besch,11.226320266723633,11.2206392288208,11.220184326171875,11.226767539978027
0, schafft,11.446534156799316,11.44961929321289,11.4478120803833,11.448342323303223
0, scheiterte,10.248069763183594,10.257596969604492,10.252589225769043,10.253082275390625
0, sehr langsam,11.307225227355957,11.321115493774414,11.306727409362793,11.32162094116211
0, selbstver,10.949874877929688,10.950142860412598,10.949799537658691,10.950217247009277
0, siebte,10.004171371459961,10.007861137390137,10.005926132202148,10.006107330322266
0, sorgt,11.687274932861328,11.695632934570312,11.692733764648438,11.69017505645752
0, stattfind,8.832433700561523,8.8316011428833,8.833139419555664,8.83089542388916
0, stellte,10.720038414001465,10.71665096282959,10.71966552734375,10.717025756835938
0, stellten,11.010488510131836,11.01257038116455,11.010953903198242,11.012104034423828
0, stimmte,10.517448425292969,10.519415855407715,10.518378257751465,10.518486022949219
